 timestamp ,x , y , z , ... 
192,1.46629,8.23752,-0.189262,0.525066,8.20561,-0.010423
193,2.66694,5.68686,-0.122029,0.525066,8.20561,-0.010423
194,3.21396,4.683,-0.119075,0.525066,8.20561,-0.010423
195,3.21396,4.683,-0.119075,0.525066,8.20561,-0.010423
196,-6.72489,-6.98033,0.0447078,2.98401,4.96375,-0.110315,0.525066,8.20561,-0.010423
198,-6.22499,-6.50697,0.00618994,2.98401,4.96375,-0.110315,-3.78455,-9.96881,-0.0170043,0.525066,8.20561,-0.010423
199,-6.22499,-6.50697,0.00618994,2.98401,4.96375,-0.110315,-3.78455,-9.96881,-0.0170043,0.525066,8.20561,-0.010423
200,-6.22499,-6.50697,0.00618994,6.75503,-0.141493,-0.0632635,-3.78455,-9.96881,-0.0170043,4.95125,-7.43587,-0.139787,0.525066,8.20561,-0.010423
201,-6.22499,-6.50697,0.00618994,6.72985,0.288979,-0.0627478,1.03216,6.24794,0.074549,4.95125,-7.43587,-0.139787,-3.78455,-9.96881,-0.0170043,-0.526729,7.43934,0.166861
202,-6.22499,-6.50697,0.00618994,9.00172,-3.31894,-0.0269837,4.13113,-6.70036,-0.069911,3.91421,5.933,-0.0600083,6.09261,3.60826,-0.0606452,-3.78455,-9.96881,-0.0170043
203,2.51599,4.69796,-0.049204,6.34556,-0.787377,0.0116278,3.57835,-5.82389,-0.0590723,-6.44841,-6.5458,0.0378563,-3.32894,11.0802,-0.003228,12.2254,-7.4171,0.00909898
204,-6.28113,-6.57885,0.0378525,2.46882,4.02929,-0.0669602,6.2104,-0.871676,-0.00367322,-3.67791,14.1688,0.0612515,4.35362,-6.92133,-0.0886828,11.9163,3.16777,-0.0886236
205,3.58768,3.76042,-0.0544514,-6.30929,-6.42044,-0.00720848,-2.57367,10.3673,0.084918,6.63099,-4.52412,-0.0149963
206,-6.47099,-5.8958,0.00260795,0.897013,5.86452,0.0127539,4.37371,-5.04962,-0.0265875,-3.62189,11.2572,-0.0478991,0.983452,8.19904,-0.0621717,-3.47737,15.7174,0.105847,12.2605,-5.61708,-0.0284616
207,-6.15092,-6.24407,-0.0134065,3.09766,3.63345,-0.075888,6.51711,-0.833438,0.0080057,8.63427,11.6336,-0.260411,0.0760576,7.3059,-0.0373704,-5.76387,-2.13174,-0.0801376,-3.50029,12.8415,0.0921533,3.97588,-7.16883,-0.0404714
208,-5.50241,-6.07814,-0.00092637,2.84442,3.73785,-0.0616123,5.09466,-1.20342,0.073221,-3.67818,11.4579,-0.0363205,3.95284,-6.99761,-0.0515295,0.0897366,7.33292,-0.0132935
209,1.03214,5.95062,-0.00694802,6.72581,-0.704789,0.0103625,-4.09853,-5.9795,-0.027346,-8.22164,-0.545888,-0.026624,3.46197,-6.28796,-0.0718411,9.89509,12.1512,-0.166893,-3.56374,15.5834,0.0852646
