 timestamp ,x , y , z , ... 
568000000
592000000
584000000
596000000
592000000
744000000
744000000
748000000
744000000,-0.872646,0.682433,-0.131928,2.7382,-4.43302,-0.0449986
744000000,-0.869273,0.738063,-0.139354,2.7382,-4.43302,-0.0449986
744000000,-0.869273,0.738063,-0.139354,2.7382,-4.43302,-0.0449986
744000000,-0.776928,0.785642,-0.134411,2.7382,-4.43302,-0.0449986
920000000,-0.808071,0.682784,-0.140339,4.26652,0.950077,-0.188804,2.7382,-4.43302,-0.0449986
908000000,-0.102645,0.192822,-0.149583,4.26652,0.950077,-0.188804,2.7382,-4.43302,-0.0449986
872000000,-0.14652,0.118935,-0.144556,4.29583,0.873152,-0.182959,2.61062,-4.45543,0.0186614
964000000,-0.0912753,0.168593,-0.147833,4.28845,0.931236,-0.190954,2.61062,-4.45543,0.0186614
972000000,-0.0912753,0.168593,-0.147833,4.28845,0.931236,-0.190954,2.61062,-4.45543,0.0186614
976000000,-0.157316,0.191969,-0.145999,4.23584,1.06945,-0.18894,2.61062,-4.45543,0.0186614
972000000,0.536676,-0.12296,-0.131109,1.93777,-5.96497,0.00304401,3.62488,-7.34867,0.00879457
976000000,1.01722,-0.814404,-0.110312
972000000,3.13839,1.16528,-0.242373,0.721679,-1.22459,-0.0729718,2.86732,-6.8215,-0.0745003
96000000,2.65647,-2.38233,-0.0650895,-1.43646,0.0509945,-0.107848,1.87094,-6.97173,-0.0948879
92000000,2.00265,2.05868,-0.257092,-1.48613,0.0541992,-0.101526,2.56056,-2.88509,-0.03003,10.5594,-0.00346919,-0.161122,0.0920585,6.40239,-0.224114,1.87094,-6.97173,-0.0948879
92000000,3.12571,1.20078,-0.256537,-1.39604,0.157696,-0.106815,2.64672,-2.83191,-0.0293168,0.0920585,6.40239,-0.224114,3.33039,-7.17139,-0.0463389,-0.101772,-9.08624,0.206333
