New mode =, SurroundingModel , dataset_limit=,1500,estimation_limit=,200,estimation_dist=,0.4,estimation_min_group_size=,20,threshold_hit=,0,threshold_distance=,0.5,hit_score=,1,miss_score=,-4,hit_position=,0.5,miss_position=,0.9,nearest_sum_n=,2,queue_sum_n=,1,input_coef_avg_best=,0.1,output_size_avg_best=,0,random_sample_coef=,0.4,input_size_avg_worst=,1000,output_coef_avg_worst=,0
1013.18
1014.26
1015.24
1016.38
1017.38
1018.84
1019.86
1020.87
1022.46
1023.84
1024.85
1026.46
1027.46
1028.53
1029.88
1030.86
1031.86
1032.88
1033.88
1034.92
1035.93
1037.45
1038.95
1039.95
1041.04
1042.52
1043.53
1044.53
1045.54
1046.56
1047.56
1048.56
1049.54
1050.55
1051.95
1052.96
1054.82
1055.94
1056.96
1057.98
1059.24
1060.26
1061.29
1062.34
1064.03
1065.02
1066.03
1067.42
1068.42
1069.45
1070.44
1071.49
1072.72
1073.76
1074.74
1075.8
1077.02
1078.01
1079.02
1080.03
1081.03
1082.02
1083.05
1084.08
1085.1
1086.07
1087.1
1088.1
1089.11
1090.1
1091.32
1092.47
1093.48
1095.11
1096.2
1098.53
1099.55
1100.53
1101.84
1103.1
1104.2
1105.17
1106.84
1107.86
1108.87
1109.88
1110.88
1112.29
1113.22
1114.22
1115.89
1116.88
1117.9
1119.35
1120.54
1121.52
1123.22
1126.02
1127.01
1128.02
1129
1130.04
1131.04
1132.04
1133.26
1134.23
1135.39
1136.4,6.71211,5.39658,-0.0686867
1137.41,6.71211,5.39658,-0.0686867
1138.7,6.74147,5.38215,-0.0562473
1139.83,6.72802,5.35981,-0.0516078
1140.83
1141.85
1142.85
1144.31,6.7813,5.59535,0.047015
1145.34
1146.31,6.7813,5.59535,0.047015
1147.31
1148.32,7.14805,5.58686,0.067396
1149.33,7.14805,5.58686,0.067396
1150.33,7.18955,5.56661,0.0559945
1151.68,7.18955,5.56661,0.0559945
1152.68,7.18955,5.56661,0.0559945
1153.67
1154.7
1155.69
1156.74,6.49152,5.07397,0.00211441
1157.74,6.49152,5.07397,0.00211441
1159.33,6.49152,5.07397,0.00211441
1160.61,6.7646,5.30503,-0.00865854
1161.64,6.74951,5.29756,-0.0169516
1162.65
1164.09
1165.12,6.73902,5.3145,-0.0179672
1166.4,6.73902,5.3145,-0.0179672
1169.62,6.74186,5.32963,-0.0155263
1170.82,6.73902,5.3145,-0.0179672
1171.82,6.74186,5.32963,-0.0155263
1172.84,6.74186,5.32963,-0.0155263
1173.84,6.74186,5.32963,-0.0155263
1174.83,6.75229,5.35677,-0.0202959
1176.45,6.78338,5.35276,0.00511529
1177.42,6.76763,5.35952,-0.0259147
1178.45,6.7442,5.34417,-0.0223604
1179.45,6.7442,5.34417,-0.0223604
1180.84,6.50079,5.2169,-0.0373006
1181.84,6.49875,5.17927,-0.0174108
1182.96,6.98001,5.68961,0.00666352
1183.94,6.98001,5.68961,0.00666352
1184.93,6.98001,5.68961,0.00666352
1186.01,6.98001,5.68961,0.00666352
1187.08,6.98001,5.68961,0.00666352
1188.05,6.98001,5.68961,0.00666352
1189.1,6.96422,5.70833,-0.014118
1190.45,6.9342,5.71345,-0.0232702
1191.44,6.9342,5.71345,-0.0232702
1192.44,6.9342,5.71345,-0.0232702
1193.48,6.88614,5.7142,-0.0256073
1194.5,6.85308,5.40984,-0.0368388
1195.5,6.81729,5.42987,-0.0396112
1196.5,6.80039,5.39544,-0.0165568
1197.5,6.77451,5.3717,-0.0272079
1198.59,6.77451,5.3717,-0.0272079
1200.34,6.78135,5.38965,-0.0247464
1201.33,6.7763,5.40755,-0.0365173
1202.35,6.84195,5.40463,-0.0215063
1203.52,6.84195,5.40463,-0.0215063
1204.57,6.84195,5.40463,-0.0215063
1205.56,6.85544,5.41691,-0.0352359
1207.02,6.83572,5.39777,-0.0234458
1208.03,6.86497,5.31485,-0.0447658
1209.03,6.86497,5.31485,-0.0447658
1210.54,6.90371,5.32537,-0.0370531
1212.3,6.86497,5.31485,-0.0447658
1213.67,6.90371,5.32537,-0.0370531
1214.64,6.86497,5.31485,-0.0447658
1215.67,6.90824,5.27853,-0.0198108
1217.67,6.90824,5.27853,-0.0198108
1218.68,6.88559,5.28602,-0.0346629
1219.7,6.46293,5.12264,-0.0453461,7.28159,5.47628,0.0183718
1220.69,6.46293,5.12264,-0.0453461,7.26714,5.51025,-0.00988644
1221.7,6.46293,5.12264,-0.0453461,7.26714,5.51025,-0.00988644
1223.62,6.89136,5.22334,-0.008156
1224.65,6.83149,5.28135,-0.00779022
1225.68,6.78053,5.29274,-0.0153977
1226.68,6.83259,5.37309,-0.0345686
1227.7,6.83312,5.31647,-0.0541276
1228.86,6.8348,5.33312,-0.0417317
1230.17,6.83392,5.31978,-0.0493158
1231.67,6.83646,5.30546,-0.0486855
1232.68,6.82966,5.28983,-0.0529119
1233.67,6.85567,5.30746,-0.0452128
1234.69,6.82829,5.30612,-0.0541553
1235.69,6.82238,5.3368,-0.0584927
1237.29,6.81556,5.32294,-0.0627573
1238.3,6.81556,5.32294,-0.0627573
1239.64,6.8249,5.31302,-0.0620613
1240.63,6.80954,5.3245,-0.0606113
1241.68,6.81732,5.32129,-0.0629585
