New mode =, SurroundingModel , dataset_limit=,500,estimation_limit=,200,estimation_dist=,0.4,estimation_min_group_size=,20,threshold_hit=,0,threshold_distance=,0.5,hit_score=,1,miss_score=,-4,hit_position=,0.5,miss_position=,0.9,nearest_sum_n=,2,queue_sum_n=,1,input_coef_avg_best=,0.1,output_size_avg_best=,0,random_sample_coef=,0.4,input_size_avg_worst=,1000,output_coef_avg_worst=,0
1013.18
1014.26
1015.24
1016.38
1017.38
1018.83
1019.86
1020.87
1022.46
1023.84
1024.85
1026.46
1027.46
1028.53
1029.88
1030.86
1031.86
1032.88
1033.88
1034.93
1035.93
1037.46
1038.94
1039.94
1041.02
1042.52
1043.52
1044.52
1045.54
1046.54
1047.54
1048.53
1049.54
1050.54
1051.94
1052.94
1054.82
1055.94
1056.95
1057.98
1059.24
1060.26
1061.28
1062.34
1064
1065.03
1066.03
1067.42
1068.41
1069.45
1070.42
1071.49
1072.72
1073.76
1074.74
1075.78
1077
1078
1079.01
1080.03
1081.01
1082.02
1083.05
1084.07
1085.08
1086.07
1087.09
1088.08
1089.1
1090.09
1091.32
1092.46
1093.47
1095.1
1096.18
1098.52
1099.55
1100.52
1101.82
1103.1
1104.19
1105.16
1106.84
1107.85
1108.86
1109.86
1110.87
1112.26
1113.22
1114.22
1115.88
1116.86
1117.88
1119.34
1120.52
1121.52
1123.22
1126.02
1126.98
1128.01
1129
1130.03
1131.04
1132.04
1133.24
1134.23
1135.38
1136.4
1137.4
1138.7
1139.82
1140.83
1141.84
1142.83
1144.29
1145.33
1146.31
1147.31
1148.31
1149.3
1150.33
1151.66
1152.68
1153.67
1154.69
1155.68
1156.71
1157.72
1159.33
1160.6
1161.63
1162.64
1164.08
1165.1
1166.39
1169.62
1170.81
1171.82
1172.82
1173.83
1174.82
1176.44
1177.42
1178.42
1179.43
1180.82
1181.83
1182.91
1183.93
1184.93
1186.01
1187.06
1188.05
1189.07
1190.4
1191.44
1192.44
1193.48
1194.49
1195.49
1196.5
1197.49
1198.57
1200.31
1201.31
1202.35
1203.51
1204.56
1205.54
1207
1208.01
1209
1210.54
1212.3
1213.65
1214.64
1215.65
1217.66
1218.67
1219.67
1220.68
1221.67
1223.6
1224.64
1225.66
1226.66
1227.68
1228.85
1230.16
1231.66
1232.66
1233.65
1234.68
1235.68
1237.29
1238.28
1239.63
1240.63
1241.68
1242.66
1243.78
1244.77
1245.78
1247.42
1248.68
1249.73
1250.73
1251.72
1252.73
1253.86
1254.88
1255.88
1257.15
1258.26
1259.25
1260.26
1261.26
1262.87
1263.86
1265.54
1268.38
1269.77
1270.76
1271.77
1272.78
1273.78
1274.81
1275.83
1277.55
1278.58
1279.56
