New mode =, SurroundingModel , dataset_limit=,1500,estimation_limit=,200,estimation_dist=,0.8,estimation_min_group_size=,20,threshold_hit=,0,threshold_distance=,0.5,hit_score=,1,miss_score=,-4,hit_position=,0.5,miss_position=,0.9,nearest_sum_n=,2,queue_sum_n=,1,input_coef_avg_best=,0.1,output_size_avg_best=,0,random_sample_coef=,0.4,input_size_avg_worst=,1000,output_coef_avg_worst=,0
1013.18
1014.26
1015.24
1016.38
1017.4
1018.84
1019.86
1020.87
1022.46
1023.84
1024.85
1026.45
1027.46
1028.53
1029.88
1030.86
1031.86
1032.88,4.49478,-4.79007,-0.291633,-0.457798,-9.20611,-0.19382
1033.88,4.49065,-4.69219,-0.305925,-0.472706,-9.18699,-0.208879
1034.92,2.96699,-4.264,-0.241345,-0.457798,-9.20611,-0.19382
1035.93,2.93402,-4.22848,-0.24627,-0.457798,-9.20611,-0.19382
1037.45,3.03328,-4.35731,-0.24382,-0.486999,-9.23648,-0.204675
1038.95,2.90553,-4.47029,-0.236342,-0.565112,-9.13535,-0.238552
1039.95,3.16979,-4.38227,-0.246482
1041.04,2.76673,-4.38133,-0.236374
1042.52,2.81218,-4.42893,-0.253288
1043.53,2.8296,-4.41363,-0.263057
1044.53,2.8296,-4.41363,-0.263057
1045.55,2.8296,-4.41363,-0.263057
1046.54,2.82629,-4.32921,-0.273441
1047.55,2.81055,-4.38169,-0.272271
1048.56,2.83304,-4.3677,-0.267472
1049.55,2.95746,-4.52358,-0.272067
1050.55,2.97341,-4.46255,-0.272253,7.16424,5.49562,-0.0428736
1051.95,2.93626,-4.5627,-0.259705,7.07944,5.45164,0.0219764
1052.94,2.95973,-4.44743,-0.282393,7.13384,5.43537,-0.0118664
1054.84,2.95973,-4.44743,-0.282393
1055.94,2.90594,-4.40167,-0.265128
1056.96,2.78097,-4.34497,-0.289082,7.16712,5.51849,-0.0458162
1057.99,3.0322,-4.50648,-0.267354
1059.24,3.05905,-4.69102,-0.241679
1060.25,2.94589,-4.6197,-0.258672
1061.3,3.12027,-4.73309,-0.217215,-8.86326,8.43602,0.00338079
1062.34,2.92625,-4.66491,-0.256787,-8.86326,8.43602,0.00338079
1064.03,3.04553,-4.5949,-0.262575,-8.86326,8.43602,0.00338079
1065.04,3.0932,-4.64435,-0.246076,-8.86326,8.43602,0.00338079
1066.03,3.13779,-4.72054,-0.227272,-8.86326,8.43602,0.00338079
1067.43,3.44943,-4.8992,-0.193095,-8.82536,8.38473,0.00592095
1068.41,3.07537,-4.51461,-0.264501,-9.11076,8.60448,-0.0360373
1069.45,3.40573,-4.56225,-0.245165
1070.44,3.06216,-4.51869,-0.269143
1071.49,3.46106,-4.59509,-0.265626
1072.72,2.99082,-4.53646,-0.241504
1073.78,2.87623,-4.5095,-0.231864,6.97335,5.54894,0.00926134
1074.74,2.99082,-4.53646,-0.241504,6.97335,5.54894,0.00926134
1075.8,2.90301,-4.50804,-0.240456,7.06823,5.38088,-0.0478778
1077.02,2.85668,-4.51354,-0.236464,7.06823,5.38088,-0.0478778
1078.01,2.85668,-4.51354,-0.236464,7.06823,5.38088,-0.0478778
1079.02,2.85668,-4.51354,-0.236464,7.06823,5.38088,-0.0478778
1080.02,2.76902,-4.45023,-0.224073,6.99607,5.58866,-0.0166068
1081.03,2.79527,-4.44853,-0.199426,7.08672,5.33938,-0.0638184
1082.02,2.72025,-4.47807,-0.211022,7.01608,5.61091,-0.029671
1083.05,2.74207,-4.45069,-0.189656,7.01263,5.55487,-0.0331829
1084.08,2.75353,-4.48489,-0.18663,7.03556,5.5762,-0.0486184
1085.1,2.77064,-4.46105,-0.197359,7.0084,5.56793,-0.0517773
1086.07,2.76253,-4.50328,-0.194557,6.90263,5.73288,-0.0899687
1087.09,2.9092,-4.56376,-0.225026,6.88604,5.79613,-0.051394
1088.1,2.88746,-4.57699,-0.235674,7.0905,5.31284,-0.0998536
1089.12,2.93564,-4.6158,-0.237858,7.0905,5.31284,-0.0998536
1090.1,2.89054,-4.59638,-0.243772,7.47086,5.81307,-0.106306
1091.32,2.91944,-4.61662,-0.246707,7.44892,5.74376,-0.120772
1092.47,2.91944,-4.61662,-0.246707,7.46409,5.78038,-0.0983009
1093.48,2.94048,-4.60778,-0.247409,7.15794,5.39651,-0.105365
1095.1,2.8835,-4.60465,-0.246005,7.11966,5.4091,-0.107249
1096.18,2.87503,-4.52902,-0.246011,7.13266,5.35834,-0.109454
1098.53,3.01158,-4.55884,-0.26771,7.14799,5.3983,-0.0997649
1099.57,3.17365,-4.53332,-0.274531,7.00368,5.72357,-0.0763881
1100.53,3.06266,-4.58381,-0.280637,6.88962,5.81639,-0.0603446
1101.84,3.19912,-4.5239,-0.256967,7.17346,5.74612,-0.116875
1103.11,3.17753,-4.59171,-0.283852,6.947,5.57379,-0.100925
1104.2,3.18217,-4.47807,-0.273014,7.2804,5.96603,-0.128518
1105.16,3.04196,-4.46427,-0.291528,7.24105,5.9367,-0.123505
1106.85,3.75112,-4.62771,-0.281345,7.17674,5.79356,-0.125321
1107.86,3.8169,-4.65414,-0.26441,6.95915,5.48639,-0.101496
1108.88,3.89099,-4.60141,-0.309056,7.5293,6.19296,-0.108226
1109.86,3.85812,-4.61193,-0.296,7.46569,6.12186,-0.100085
1110.88,3.83926,-4.63347,-0.289824,7.46569,6.12186,-0.100085
1112.25,3.85812,-4.61193,-0.296,7.44987,6.04442,-0.106357
1113.24,3.8185,-4.60789,-0.283852,7.5213,6.08876,-0.0826312
1114.22,3.8185,-4.60789,-0.283852,7.5213,6.08876,-0.0826312
1115.89,3.86144,-4.63159,-0.283123,7.47365,6.03208,-0.0917672
1116.88,3.8185,-4.60789,-0.283852,7.4117,5.89486,-0.0837005
1117.9,3.8185,-4.60789,-0.283852,7.28519,5.77478,-0.11694
1119.34,3.81847,-4.64412,-0.269894,6.951,5.33179,-0.134814,-6.35539,2.80588,-0.225351
1120.54,6.54219,5.19153,-0.192989,-6.35539,2.80588,-0.225351
1121.52,3.93306,-4.70244,-0.244228,6.52727,5.13154,-0.197775,-6.35539,2.80588,-0.225351
1123.24,3.98414,-4.82401,-0.291613,6.52,5.14852,-0.201978,-6.35539,2.80588,-0.225351
1126.02,3.78464,-4.73798,-0.278294,6.49197,5.11642,-0.201233
1126.98,3.78089,-4.7724,-0.270652,6.87579,5.92949,-0.208703
1128.02,3.82504,-4.79186,-0.26716,6.84288,5.9067,-0.214715
1129.02,3.82504,-4.79186,-0.26716,6.62999,5.74878,-0.213449
1130.04,3.84208,-4.75491,-0.286889,6.59884,5.67361,-0.212135
1131.05,3.82504,-4.79186,-0.26716,6.54307,5.71656,-0.207962
1132.05,3.84208,-4.75491,-0.286889,6.51259,5.7249,-0.212842
1133.26,3.82504,-4.79186,-0.26716,6.70736,5.69958,-0.173595
1134.26,3.85469,-4.73737,-0.299254,7.20179,6.23109,-0.158279
