New mode =, WorstOfNumModel , dataset_limit=,700,estimation_limit=,200,estimation_dist=,1,estimation_min_group_size=,15,threshold_hit=,0,threshold_distance=,0.5,hit_score=,1,miss_score=,-4,hit_position=,0.5,miss_position=,0.9,nearest_sum_n=,2,queue_sum_n=,1,input_coef_avg_best=,0.1,output_size_avg_best=,0,random_sample_coef=,0.4,input_size_avg_worst=,1000,output_coef_avg_worst=,0
1430.54
1431.54
1432.59
1433.6
1434.6
1435.61
1436.62
1437.62
1438.97
1440.31
1441.3
1443.03
1444.4
1445.44
1446.42
1447.42
1448.44,0.869085,-0.455223,-0.109869
1450.38,0.869085,-0.455223,-0.109869
1451.53,-0.768084,0.425233,-0.0853736
1452.52,-0.768084,0.425233,-0.0853736
1453.56,-0.575308,-0.171438,-0.0666538
1454.54,-0.575308,-0.171438,-0.0666538
1455.69,-0.575308,-0.171438,-0.0666538
1456.7,-0.313672,-0.0383824,-0.0690934
1457.73,-0.383496,-0.0701844,-0.0641936,6.14221,-2.97055,-0.0878277
1458.96,1.62767,-0.814111,-0.07157
1459.96,2.20646,-1.20949,-0.0717319
1460.97,2.02637,-1.24506,-0.0755327
1461.97,1.95225,-1.16962,-0.0746193
1464.24,2.14825,-0.799439,-0.0815095
1466.55,2.18512,-0.741053,-0.0823747
1467.62,2.49003,-1.79722,-0.0495377
1468.69,2.49003,-1.79722,-0.0495377
1469.67,2.48296,-1.67741,-0.0572128
1470.63,2.45215,-1.73426,-0.0565799
1471.67,2.52916,-1.81162,-0.0503683
1474.15,2.52916,-1.81162,-0.0503683
1475.15,2.54428,-1.70592,-0.051686
1476.12,2.54428,-1.70592,-0.051686
1478.06,2.80749,-1.96155,-0.04895
1479.14,2.66744,-2.03044,-0.0428067
1480.63,2.90003,-2.01325,-0.0454762
1481.28,2.99834,-1.9448,-0.050504
1482.34,3.17997,-2.23146,-0.0405849
1483.34,3.18027,-2.20842,-0.0421979
1484.34,3.25234,-2.17491,-0.0428195
1485.35,3.27814,-2.15149,-0.0441389
1486.84,3.49399,-1.62842,-0.060556
1487.96,3.62616,-1.61103,-0.0588573
1489,3.64019,-1.57737,-0.0635888
1489.99,3.67549,-1.56262,-0.0644915
1491,3.88463,-1.39115,-0.0715688
1491.99,4.0365,-1.38985,-0.0700338
1494.7,4.16005,-1.30652,-0.0755903
1495.71,4.50697,-1.24809,-0.0867298
1496.91,4.66189,-1.18955,-0.0865873
1497.88,4.84394,-1.05615,-0.0935605
1498.88,4.76645,-1.03896,-0.0871909
1499.89,4.64845,-1.15424,-0.0833449
1500.9,4.16925,-0.957726,-0.0742295
1501.88,4.16925,-0.957726,-0.0742295
1503.25,3.63791,-1.29642,-0.0749371
1504.35,3.44813,-1.2502,-0.0668421
1505.58,3.35759,-1.28437,-0.0693214
1506.36,3.2927,-1.43085,-0.0715536
1507.38,3.13808,-1.69134,-0.0731145
1509.23,2.98091,-1.9274,-0.0669682
1510.15,3.14787,-2.03006,-0.0684616
1511.72,3.12975,-2.00222,-0.072024
1512.94,2.77054,-1.92184,-0.0772036
1513.88,2.77617,-1.91221,-0.0772998
1514.88,2.63045,-1.90836,-0.0757886
1515.88,2.53958,-1.69303,-0.073446
1516.91,2.66546,-1.70383,-0.0755507
1518,2.66546,-1.70383,-0.0755507
1519.06,2.91343,-1.53326,-0.0893558
1520.32,3.11749,-1.44482,-0.0925985
1521.38,3.15315,-1.43503,-0.0932141
1522.19,3.15315,-1.43503,-0.0932141
1523.08,3.20381,-1.40971,-0.0918229
1525.38,3.20007,-1.38473,-0.0942023
1526.52,3.11241,-1.29271,-0.0955161
1527.69,3.11241,-1.29271,-0.0955161
1528.96,3.32706,-1.22138,-0.10549
1530.59,3.30169,-1.16826,-0.10883
1531.59,3.19615,-1.00879,-0.108996
1532.63,3.14221,-0.942596,-0.111775
1533.89,3.10497,-1.06206,-0.114142
1534.87,3.10497,-1.06206,-0.114142
1535.89,3.12811,-1.15539,-0.111406
1537.26,3.0619,-1.23791,-0.109023
1538.26,3.18331,-1.26109,-0.111056
1539.28,3.15035,-1.32428,-0.112861
1540.25,3.27836,-1.34238,-0.114732
1541.35,2.93336,-1.14475,-0.108942
1542.26,3.0535,-1.19169,-0.101246
1543.27,3.17096,-1.23291,-0.101039
1544.78,3.14081,-1.26926,-0.101114
