New mode =, AverageModel , dataset_limit=,700,estimation_limit=,200,estimation_dist=,1,estimation_min_group_size=,15,threshold_hit=,0,threshold_distance=,0.5,hit_score=,1,miss_score=,-4,hit_position=,0.5,miss_position=,0.9,nearest_sum_n=,2,queue_sum_n=,1,input_coef_avg_best=,0.1,output_size_avg_best=,0,random_sample_coef=,0.4,input_size_avg_worst=,1000,output_coef_avg_worst=,0
302.928
304.104
305.104
306.596
307.716
308.668
309.688
310.7
315.732
317.004
318.036
319.048
320.24
321.256
322.384
323.4
324.397
325.416
326.404,-3.31384,2.20781,-0.10617
327.412,-3.31384,2.20781,-0.10617,9.78923,2.31433,-0.242393
328.944,2.98931,10.6058,-0.223168,-3.31384,2.20781,-0.10617
330.252,2.98931,10.6058,-0.223168,-3.31384,2.20781,-0.10617
331.26,2.98931,10.6058,-0.223168,-3.12328,2.03791,-0.0832112
332.268,2.98931,10.6058,-0.223168,-3.12328,2.03791,-0.0832112
333.312,-5.90732,7.90873,-0.0642317,2.98942,11.0822,-0.219199,-3.12328,2.03791,-0.0832112
334.312,-6.57383,7.59521,-0.00909264,2.98942,11.0822,-0.219199,-4.71238,1.1895,-0.0333483
335.336,-6.57383,7.59521,-0.00909264,-4.76193,1.17572,-0.0278802,2.98942,11.0822,-0.219199
336.8,-6.57383,7.59521,-0.00909264,-4.73953,1.63099,-0.0281823,2.99387,11.2234,-0.227883
337.852,-6.57383,7.59521,-0.00909264,-4.73953,1.63099,-0.0281823,2.99387,11.2234,-0.227883
338.872,-6.57383,7.59521,-0.00909264,-4.73953,1.63099,-0.0281823,2.99387,11.2234,-0.227883
340.136,-6.57383,7.59521,-0.00909264,-2.04141,-4.49969,0.00545904,-4.83351,1.6841,-0.0255497,3.06022,11.3478,-0.223146
341.136,-6.57383,7.59521,-0.00909264,-1.94883,-4.60943,0.0224787,-4.86145,1.63453,-0.0220304,3.04701,11.2071,-0.225659
342.151,-6.57383,7.59521,-0.00909264,-2.58999,-4.73722,0.0426041,-4.48363,1.51422,-0.0309391,3.143,11.6493,-0.213962
343.536,-6.39484,7.67706,-0.0341905,-2.58999,-4.73722,0.0426041,-4.44778,1.52597,-0.0328124,3.14567,11.5176,-0.224372
344.64,-6.39484,7.67706,-0.0341905,-2.58999,-4.73722,0.0426041,-4.44778,1.52597,-0.0328124,3.14567,11.5176,-0.224372
346.016,-6.39484,7.67706,-0.0341905,-2.58999,-4.73722,0.0426041,-4.44778,1.52597,-0.0328124,3.14567,11.5176,-0.224372
347.244,-6.39484,7.67706,-0.0341905,-2.58999,-4.73722,0.0426041,-4.44778,1.52597,-0.0328124,3.14567,11.5176,-0.224372
348.252,-6.39484,7.67706,-0.0341905,-2.58999,-4.73722,0.0426041,-4.44778,1.52597,-0.0328124,3.14567,11.5176,-0.224372
