New mode =, AverageModel , dataset_limit=,700,estimation_limit=,200,estimation_dist=,1,estimation_min_group_size=,15,threshold_hit=,0,threshold_distance=,0.5,hit_score=,1,miss_score=,-4,hit_position=,0.5,miss_position=,0.9,nearest_sum_n=,2,queue_sum_n=,1,input_coef_avg_best=,0.1,output_size_avg_best=,0,random_sample_coef=,0.4,input_size_avg_worst=,1000,output_coef_avg_worst=,0
669.592
670.436
671.552
672.952
674.052
674.936
675.98
676.968
678.088,-4.18623,0.0327266,0.0349184
679.02,-3.92506,0.484103,0.0117097
680.008,-3.92506,0.484103,0.0117097
681.084,-3.92506,0.484103,0.0117097
682.028,-2.81914,0.12313,0.00509116
683.448,-3.03384,0.0345839,0.00536586
684.496,-2.86711,0.133395,-0.00377265,2.48931,-4.67744,0.0187111
685.596,-2.86711,0.133395,-0.00377265,2.77835,-5.09647,0.0288584
686.728,-2.86711,0.133395,-0.00377265,2.77835,-5.09647,0.0288584
688.204,-3.69828,0.36861,0.0331432,2.66357,-5.02096,0.0227399
688.94,-3.69828,0.36861,0.0331432,2.72356,-5.21934,0.0265488
690.624,-3.69828,0.36861,0.0331432,2.62333,-5.06789,-0.00755246
691.436,-3.69828,0.36861,0.0331432,2.50852,-6.33096,0.0411859
692.548,-3.75004,0.403854,0.0370326,2.47065,-6.19996,0.0516791
694.568,-3.85221,0.51902,0.03985,2.57084,-5.93275,0.0377661
695.924,-3.85221,0.51902,0.03985,3.0281,-5.55199,0.0181192
696.788,-3.9152,0.60436,0.0394191,3.08897,-5.56924,0.0109201
698.236,-4.0123,0.679883,0.0371396,3.08897,-5.56924,0.0109201
699.232,-3.89465,0.517704,0.037803,2.44987,-6.16604,0.0528625
700.216,-3.54132,0.378017,0.0347885,2.23518,-6.22514,0.0592144
701.204,-3.54125,0.351955,0.0369437,2.23518,-6.22514,0.0592144
702.168,-3.36509,0.500992,0.0258175,2.71361,-6.59278,0.0903501
703.572,-3.38038,0.452876,0.0283308,2.64122,-6.77137,0.115946
704.488,-3.42059,0.357798,0.0283695,2.67931,-6.23241,0.0991533
705.968,-2.38523,-0.729943,0.0337578
706.976,-2.54564,-0.564996,0.0325325
707.96,-2.60686,-0.533432,0.0315353
709.024,-2.49534,-0.617796,0.0308386
710.28,-2.58251,-0.558795,0.0290813
711.292,-2.9477,-0.431321,0.0274045
713.06,-2.85796,-0.5186,0.0208638
714.044,-3.02889,-0.44009,0.0238955
715.084,-2.9773,-0.490408,0.0206706
716.108,-2.75776,-0.724332,0.0173796
717.084,-2.75776,-0.724332,0.0173796
718.588,-2.57766,-0.866312,0.0191677
719.664,-4.10011,0.353673,0.0371218,2.21446,-4.90669,-0.0222568
720.628,-4.10088,0.350557,0.0329808,2.23074,-4.82105,-0.00980552
721.66,-4.10088,0.350557,0.0329808,2.23074,-4.82105,-0.00980552
722.736,-4.06089,0.418826,0.0330052,2.28448,-4.83426,-0.016071
723.764,-4.32798,0.470369,0.0246902,2.60718,-4.80174,-0.040747
725.052,-2.13129,-1.2073,0.00407811
726.036,-2.03235,-1.33401,-0.000207729
727.528,-2.18993,-1.18269,0.000912261
728.452,-2.41201,-0.798083,0.00704437
729.452,-2.56449,-0.691448,0.00689418
731.216,-4.70502,1.12125,0.0167559,2.17378,-4.5706,-0.021816
732.195,-4.6014,1.0645,0.0206391,1.96412,-4.53791,-0.0185669
733.228,-4.61608,1.02331,0.0181195,2.05963,-4.48641,-0.0342025
734.26,-4.65935,1.07167,0.0147578,2.02454,-4.45931,-0.036376
735.688,-2.86763,-0.507954,0.00526052
736.688,-2.78041,-0.548728,-0.00192399
737.76,-2.91216,-0.477574,-0.00149813
738.772,-2.95244,-0.376146,0.000311159
740.468,-2.95244,-0.376146,0.000311159
741.48,-2.95244,-0.376146,0.000311159
742.518,-3.01143,-0.285914,0.00106262
743.6,-3.23379,-0.299701,-0.00343739
744.988,-3.24913,-0.347348,-0.00463834
746.044,-3.20016,-0.386359,0.00136791
747.732,-3.12376,-0.42003,0.00207305
748.74,-3.12376,-0.42003,0.00207305
749.74,-2.9635,-0.498927,-0.000476536
750.768,-2.87148,-0.512301,-2.66888e-05
751.748,-2.68989,-0.585649,-0.000351787
752.748,-2.61498,-0.643663,-0.00397499
754.74,-2.80463,-0.438874,-0.00782835
755.756,-2.80463,-0.438874,-0.00782835
756.748,-2.57113,-0.593515,-0.00846422
757.876,-2.47885,-0.611113,-0.00888619
758.908,-2.59159,-0.5467,-0.00544122
759.872,-2.59159,-0.5467,-0.00544122
760.896,-2.60876,-0.510474,-0.00726377
761.924,-2.57884,-0.618949,-0.00475119
762.896,-2.57884,-0.618949,-0.00475119
763.936,-2.77657,-0.545488,0.000985667
765.856,-4.62214,0.990847,0.0119966,2.51408,-4.46829,-0.0133372
766.912,-4.58229,0.909789,0.0198234,2.40252,-4.54361,3.40523e-05
768.16,-4.62528,0.967847,0.0175136,2.40252,-4.54361,3.40523e-05
769.2,-4.62528,0.967847,0.0175136,2.40252,-4.54361,3.40523e-05
770.176,-4.61103,1.11228,0.00116234,2.48203,-4.53763,0.00437826
771.16,-4.97638,1.49606,-0.000904219,2.55949,-4.43745,-0.00305638
772.196,-4.70783,1.19007,0.0150271,2.58579,-4.43292,0.00737113
773.18,-4.66092,1.11107,0.0123414,2.51058,-4.54079,0.030448
774.216,-4.62993,1.15734,0.00794997,2.56282,-4.46727,0.0237551
775.211,-4.63538,1.17054,0.0121489,2.33981,-4.58484,-0.0174374
776.452,-4.57032,0.948054,0.0193655,2.34778,-4.65623,-0.0368745
