New mode =, AverageModel , dataset_limit=,700,estimation_limit=,300,estimation_dist=,0.8,estimation_min_group_size=,15,threshold_hit=,0,threshold_distance=,0.5,hit_score=,1,miss_score=,-4,hit_position=,0.5,miss_position=,0.9,nearest_sum_n=,2,queue_sum_n=,1,input_coef_avg_best=,0.1,output_size_avg_best=,0,random_sample_coef=,0.4,input_size_avg_worst=,1500,output_coef_avg_worst=,0
603.82
604.82
605.888
606.884
607.888
609.712
610.72
612.668
613.64
614.888
615.852
617
617.992
619.372
620.612
622.08,9.68051,-0.871194,-0.140445
624.26
625.856
626.888
630.66,9.65996,-0.602163,-0.177413
632.716,9.66298,-0.584273,-0.193579
633.712,9.66298,-0.584273,-0.193579,4.38989,-1.00742,-0.0484848
634.82,9.66298,-0.584273,-0.193579,4.38989,-1.00742,-0.0484848
635.824,9.66298,-0.584273,-0.193579,4.38989,-1.00742,-0.0484848
637.884,9.66298,-0.584273,-0.193579,3.3308,-1.07373,0.0919192,4.36519,-1.08549,-0.0545248
638.9,9.66298,-0.584273,-0.193579,4.37235,-1.07736,-0.0576828,7.96364,-3.57454,0.00871075,3.39426,-0.917213,0.102437,2.27486,-0.545816,0.108465
668.024,5.48833,0.682452,-0.117623,6.57029,0.632494,-0.0951483,7.68943,0.104251,-0.0631223,4.37855,-0.371689,0.0106723,8.70082,-0.144123,-0.0521026,3.44264,0.376677,0.0392848,9.69433,0.102134,-0.19105,10.7411,0.123243,-0.121284,2.19906,0.0218548,0.0565697,11.7487,-0.324609,-0.200614
669.036,5.4787,0.72515,-0.122797,6.5397,0.778549,-0.110587,7.68943,0.104251,-0.0631223,4.39601,-0.215917,0.0113522,8.67485,0.0356358,-0.049432,3.44332,0.370028,0.0349004,9.69433,0.102134,-0.19105,10.7411,0.123243,-0.121284,2.20559,0.0859212,0.0764818,11.7487,-0.324609,-0.200614
670.124,5.46255,0.809675,-0.118812,6.52597,0.829176,-0.125192,7.68943,0.104251,-0.0631223,3.43755,0.403716,0.0309046,4.39554,-0.169237,0.00333868,8.67485,0.0356358,-0.049432,9.69433,0.102134,-0.19105,10.7411,0.123243,-0.121284,11.7591,-0.181717,-0.183512
671.548,6.52026,0.860772,-0.138927,7.69455,0.128107,-0.0374567,5.44246,0.86751,-0.142089,8.70239,0.32354,-0.00602808,9.69327,0.118657,-0.201987,4.40474,-0.000825107,0.0106093,3.39371,0.591402,0.01853,10.7391,0.0655061,-0.128571,11.7596,-0.226829,-0.168699
673.876,6.52026,0.860772,-0.138927,7.69455,0.128107,-0.0374567,5.43492,0.594333,-0.156307,8.70239,0.32354,-0.00602808,9.69327,0.118657,-0.201987,4.40162,-0.0481368,0.000695519,3.30162,-0.150688,0.0290831,10.7468,0.0075312,-0.105798,11.7596,-0.226829,-0.168699
676.304,6.52026,0.860772,-0.138927,7.69455,0.128107,-0.0374567,5.43492,0.594333,-0.156307,8.70239,0.32354,-0.00602808,9.69707,0.0519652,-0.217479,4.40162,-0.0481368,0.000695519,3.30162,-0.150688,0.0290831,10.7468,0.0075312,-0.105798,11.7596,-0.226829,-0.168699
677.336,8.70592,0.0503831,-0.033383,6.51964,0.843416,-0.142919,7.5945,-0.449541,-0.0537461,5.4259,0.496974,-0.150974,9.70169,-0.0495343,-0.185375,10.7494,0.0334627,-0.0907852,4.39819,-0.0176896,0.0046687,3.29709,-0.228593,0.0182917,11.754,-0.188941,-0.171187
678.576,5.42126,0.540036,-0.15056,8.70592,0.0503831,-0.033383,6.45012,1.11173,-0.147051,7.67407,0.0451591,-0.0679602,9.70169,-0.0495343,-0.185375,10.7494,0.0334627,-0.0907852,4.3783,0.0195154,-0.0233655,3.30046,-0.169496,0.0247067,11.752,-0.205008,-0.162383
679.612,4.38674,0.021653,-0.0218112,5.43349,0.493838,-0.145012,8.69363,-0.0765996,-0.0452377,6.45225,0.719669,-0.134078,7.67235,-0.024242,-0.0628913,3.31567,-0.127065,0.0285509,9.69426,-0.098969,-0.190963,10.7563,-0.104229,-0.111447,11.7549,-0.110847,-0.162437
680.612,4.38674,0.021653,-0.0218112,5.43349,0.493838,-0.145012,8.69742,-0.121049,-0.035026,6.44662,0.728431,-0.134411,7.67235,-0.024242,-0.0628913,3.31567,-0.127065,0.0285509,9.69387,-0.0435732,-0.205633,10.7563,-0.104229,-0.111447,11.7549,-0.110847,-0.162437
682.124,4.38674,0.021653,-0.0218112,5.43349,0.493838,-0.145012,8.69742,-0.121049,-0.035026,6.44662,0.728431,-0.134411,7.67235,-0.024242,-0.0628913,3.31567,-0.127065,0.0285509,9.69387,-0.0435732,-0.205633,10.7563,-0.104229,-0.111447,11.7549,-0.110847,-0.162437
683.16,4.38674,0.021653,-0.0218112,5.42806,0.478608,-0.155573,8.69742,-0.121049,-0.035026,6.38931,0.923351,-0.141991,7.67235,-0.024242,-0.0628913,3.32065,0.0485642,0.0411615,9.69387,-0.0435732,-0.205633,10.7563,-0.104229,-0.111447,11.7542,-0.169138,-0.167542
684.184,4.38012,-0.107637,-0.0293408,5.42262,0.389019,-0.146106,10.7593,-0.00457654,-0.0998115,9.7063,-0.0660131,-0.177119,8.69485,-0.169445,-0.0470476,6.43534,0.364407,-0.115947,7.67682,-0.185338,-0.0620532,3.31166,-0.021215,0.0650403,11.7506,-0.167014,-0.17479
685.156,4.40575,-0.0431852,-0.0276806,5.42765,0.337734,-0.132091,10.7584,0.00411564,-0.1016,9.70862,-0.00734019,-0.179362,8.69513,-0.181153,-0.0358096,6.43809,0.315428,-0.109927,7.6694,-0.259903,-0.0630754,3.31901,-0.0389167,0.0630487
686.196,4.40575,-0.0431852,-0.0276806,5.42765,0.337734,-0.132091,10.7584,0.00411564,-0.1016,9.70862,-0.00734019,-0.179362,8.69513,-0.181153,-0.0358096,6.43809,0.315428,-0.109927,7.6694,-0.259903,-0.0630754,3.31901,-0.0389167,0.0630487
687.216,9.70706,0.0241573,-0.181771,4.40629,0.275656,-0.00790783,10.7508,0.114222,-0.146514,8.71036,-0.283479,-0.0286068,5.36681,0.567155,-0.138693,6.4524,0.375295,-0.106382,7.67544,-0.160244,-0.0616602,3.3065,0.0710268,0.0450517,11.7546,-0.17328,-0.189494
688.18,9.71328,0.100461,-0.18293,4.3969,0.34043,-0.0112564,10.7595,0.0503156,-0.127683,8.71036,-0.283479,-0.0286068,5.35267,0.621203,-0.142694,6.44413,0.430223,-0.10136,7.67199,-0.162253,-0.0682239,3.27502,0.270517,0.0345364,11.7546,-0.17328,-0.189494
689.324,9.71751,0.0878476,-0.153842,10.7586,0.0710381,-0.124085,8.71067,-0.353806,-0.0167911,4.40593,0.186862,-0.00986836,5.3444,0.334644,-0.143157,7.66788,-0.278135,-0.0611283,11.7532,-0.0129665,-0.188617,6.45971,0.376233,-0.0997586,3.31661,0.289529,0.0441668
690.704,9.71943,0.0324473,-0.168703,10.7583,0.039675,-0.129828,8.71067,-0.353806,-0.0167911,4.38746,0.260301,-0.0158663,5.33873,0.517501,-0.138779,7.66788,-0.278135,-0.0611283,11.7532,-0.0129665,-0.188617,6.43015,0.493106,-0.112418,3.3378,0.275291,0.0609226
691.7,9.72002,0.0252731,-0.156776,10.7583,0.039675,-0.129828,8.71067,-0.353806,-0.0167911,4.38666,0.207469,-0.0238905,5.33833,0.456853,-0.133459,7.66931,-0.282333,-0.0241627,11.7532,-0.0129665,-0.188617,6.42068,0.440899,-0.115325,3.3378,0.275291,0.0609226
692.732,9.71763,0.0947528,-0.169351,10.7583,0.039675,-0.129828,8.70817,-0.356498,-0.0194213,4.37928,0.253849,-0.0327645,5.33738,0.490579,-0.129889,7.66931,-0.282333,-0.0241627,11.7532,-0.0129665,-0.188617,6.40422,0.535741,-0.123302,3.35281,0.261062,0.0813477
693.744,9.71763,0.0947528,-0.169351,10.7583,0.039675,-0.129828,8.6952,-0.434815,-0.0251151,4.38509,0.205474,-0.0242138,5.34306,0.465434,-0.133263,7.6162,-0.580378,-0.026641,11.7532,-0.0129665,-0.188617,6.42953,0.504149,-0.117655,3.36444,0.31591,0.069708
694.74,8.70924,-0.322578,-0.0196531,10.7603,0.0378068,-0.119571,9.72322,0.0998197,-0.178482,4.39396,0.13705,-0.021009,11.7567,0.0537624,-0.19371,5.36207,0.380782,-0.126343,7.61878,-0.585013,-0.0320808,6.43673,0.483879,-0.110129,3.36444,0.31591,0.069708
695.692,8.70924,-0.322578,-0.0196531,10.7603,0.0378068,-0.119571,9.72322,0.0998197,-0.178482,4.39396,0.13705,-0.021009,11.7567,0.0537624,-0.19371,5.36207,0.380782,-0.126343,7.61878,-0.585013,-0.0320808,6.43673,0.483879,-0.110129,3.36444,0.31591,0.069708
697.02,8.66929,-0.515642,-0.0303261,10.7601,0.0468316,-0.115567,9.71987,0.115328,-0.189815,4.38632,0.0696392,-0.0203177,11.7581,0.110597,-0.181473,5.35731,0.316298,-0.12397,7.601,-0.718656,-0.0225302,6.43088,0.416431,-0.108531,3.36101,0.333498,0.0706536
698.024,10.7631,0.0929633,-0.112744,8.67237,-0.485065,-0.0377727,9.7176,0.0822604,-0.210351,7.62376,-0.522549,-0.0327171,6.4435,0.423187,-0.097512,11.7621,-0.0914515,-0.222864,4.38677,0.0766633,-0.0188971,5.36411,0.374583,-0.125007,3.37187,0.309681,0.0804371
698.98,10.7631,0.0929633,-0.112744,8.67237,-0.485065,-0.0377727,9.7176,0.0822604,-0.210351,7.62376,-0.522549,-0.0327171,6.4435,0.423187,-0.097512,11.7621,-0.0914515,-0.222864,4.38677,0.0766633,-0.0188971,5.36411,0.374583,-0.125007,3.37187,0.309681,0.0804371
700.84,8.67022,-0.466905,-0.0428633,10.7654,0.102892,-0.0991558,9.71902,0.0670886,-0.202328,11.7623,-0.108504,-0.218994,7.62396,-0.528845,-0.0451357,6.45804,0.360707,-0.0848273,4.39118,0.0519755,-0.0203453,5.40167,0.375656,-0.09829,3.39916,0.314279,0.0971741
701.94,8.67179,-0.444627,-0.040745,10.7649,0.0553165,-0.118674,9.72709,0.0092548,-0.183538,11.7623,-0.108504,-0.218994,7.60489,-0.640617,-0.0829541,6.45062,0.197271,-0.0871298,5.38809,0.260285,-0.0959642,4.40165,0.0541072,-0.0150128,3.40243,0.342596,0.105742
703.032,8.72918,-0.219827,-0.00665334,9.72584,-0.0432327,-0.149811,10.7547,0.0271663,-0.124343,11.7541,-0.240851,-0.25653,7.59991,-0.841878,-0.0208381,6.46471,0.0675178,-0.0734625,5.40091,0.17987,-0.0813586,4.40821,0.09167,-0.0208788,3.40243,0.342596,0.105742
704.128,8.73233,-0.23485,0.0126342,9.72584,-0.0432327,-0.149811,10.7547,0.0271663,-0.124343,11.7541,-0.240851,-0.25653,7.58394,-0.908331,-0.0276517,6.46112,0.00881548,-0.0663013,5.40276,0.187533,-0.0877821,4.39519,-0.0159194,-0.0168426,3.40714,0.330629,0.123296
705.032,8.73233,-0.23485,0.0126342,9.72584,-0.0432327,-0.149811,10.7547,0.0271663,-0.124343,11.7541,-0.240851,-0.25653,7.58394,-0.908331,-0.0276517,6.46112,0.00881548,-0.0663013,5.40276,0.187533,-0.0877821,4.39519,-0.0159194,-0.0168426,3.40714,0.330629,0.123296
705.988,8.72862,-0.239271,-0.00669776,9.73326,-0.0583553,-0.124018,10.7516,0.0880697,-0.131814,11.7513,-0.17668,-0.26464,7.58279,-0.854746,-0.0411374,6.50613,0.932358,-0.090135,5.41562,0.285676,-0.0800491,4.40446,-0.0064163,-0.00612146,3.4278,0.418148,0.124935
707.008,8.73473,-0.190537,0.00727427,9.73326,-0.0583553,-0.124018,10.7516,0.0880697,-0.131814,11.7513,-0.17668,-0.26464,7.56326,-0.931563,-0.0404139,6.50613,0.932358,-0.090135,5.40579,0.206896,-0.0727617,4.40962,-0.00544745,0.00445182,3.42267,0.420652,0.127218
707.996,8.73499,-0.191414,0.00338152,10.7534,0.0751192,-0.126148,9.73761,-0.0835197,-0.116492,11.7508,-0.181235,-0.272139,7.58097,-0.8145,-0.0514939,6.52193,0.85802,-0.0814661,5.40884,0.233305,-0.0711416,4.4438,0.307262,-0.0107005,3.44002,0.336696,0.114939
709.072,8.72651,-0.28393,-0.0111796,10.7553,-0.00246901,-0.132474,9.73761,-0.0835197,-0.116492,11.7619,-0.0737339,-0.224216,7.57453,-0.840978,-0.0744476,6.47157,-0.0695825,-0.0561257,5.4135,0.278566,-0.0862667,4.46339,0.249706,-0.00661692,3.4438,0.444552,0.0986117
711.32,8.73009,-0.276639,0.00119989,10.7554,-0.0618227,-0.114145,9.74282,-0.0661291,-0.102417,11.7619,-0.0737339,-0.224216,7.57213,-0.887228,-0.0837128,6.47667,-0.167433,-0.0725422,5.42893,0.205692,-0.0762815,4.48252,0.183033,-0.000901064,3.45252,0.403613,0.109646
712.732,9.74922,-0.127201,-0.072758,8.72837,-0.304755,0.00406788,10.7526,-0.0501393,-0.118943,11.7539,-0.108197,-0.245553,7.57305,-0.91737,-0.0737946,6.49675,-0.260142,-0.0673185,5.43985,0.0336283,-0.0588871,4.47652,0.204402,-0.00572774,3.46779,0.344086,0.105718
713.68,9.74713,-0.142186,-0.0823569,8.72633,-0.289472,-0.0132576,10.7559,0.0834112,-0.143214,7.57025,-0.914889,-0.0845563,11.7543,-0.182792,-0.255737,6.50116,-0.255846,-0.0525541,5.4521,-0.00137446,-0.0362092,4.47962,0.20671,-0.00869627,3.48479,0.32596,0.113399
714.724,9.74713,-0.142186,-0.0823569,8.72633,-0.289472,-0.0132576,10.7559,0.0834112,-0.143214,7.57025,-0.914889,-0.0845563,11.7543,-0.174662,-0.251363,6.51144,-0.270866,-0.0351202,4.48128,0.226524,-0.00798802,5.45011,0.063753,-0.0448763,3.48557,0.331833,0.109637
715.748,9.74975,-0.129287,-0.0757587,10.7633,-0.0078045,-0.12982,8.73976,-0.221825,0.0154574,11.7674,0.0219376,-0.223188,7.57327,-0.837827,-0.0862477,6.50677,-0.209587,-0.0437545,5.44985,0.145071,-0.0521985,4.48499,0.254904,-0.035735,3.48167,0.363463,0.110059
716.772,9.74975,-0.129287,-0.0757587,10.7662,-0.0681467,-0.1352,8.73976,-0.221825,0.0154574,11.7674,0.0219376,-0.223188,7.57327,-0.837827,-0.0862477,6.50677,-0.209587,-0.0437545,5.43829,0.195921,-0.0420206,4.47561,0.315416,-0.0230254,3.48167,0.363463,0.110059
717.82,9.74623,-0.175638,-0.0811268,10.7662,-0.0681467,-0.1352,8.73741,-0.256289,0.0111962,11.7674,0.0219376,-0.223188,7.57589,-0.844789,-0.0843189,6.51747,-0.297281,-0.0286645,5.45076,0.122154,-0.0424604,4.50317,0.256686,-0.00221329,3.47571,0.349844,0.0912558
719.084,9.74623,-0.175638,-0.0811268,10.7662,-0.0681467,-0.1352,8.73741,-0.256289,0.0111962,11.7674,0.0219376,-0.223188,7.57589,-0.844789,-0.0843189,6.51747,-0.297281,-0.0286645,5.45076,0.122154,-0.0424604,4.50317,0.256686,-0.00221329,3.47571,0.349844,0.0912558
720.816,9.74623,-0.175638,-0.0811268,10.7662,-0.0681467,-0.1352,8.7349,-0.257635,0.00588705,11.7674,0.0219376,-0.223188,7.57219,-0.846723,-0.0870125,6.52351,-0.315998,-0.0284709,5.45332,0.149081,-0.0375553,4.50468,0.330911,0.00438383,3.46962,0.366316,0.0797976
721.852,9.74623,-0.175638,-0.0811268,10.7662,-0.0681467,-0.1352,8.7349,-0.257635,0.00588705,11.7674,0.0219376,-0.223188,7.59048,-0.773546,-0.0888468,6.51901,-0.164031,-0.0403325,3.46587,0.336864,0.0675672,4.50085,0.378322,0.0131905,5.44621,0.249809,-0.0582729
724.252,9.74623,-0.175638,-0.0811268,10.7662,-0.0681467,-0.1352,8.7349,-0.257635,0.00588705,11.7674,0.0219376,-0.223188,7.59048,-0.773546,-0.0888468,6.51033,-0.260821,-0.0569822,3.46587,0.336864,0.0675672,4.50789,0.27033,-0.00475588,5.45355,0.267436,-0.0607529
725.328,10.7687,-0.0875685,-0.12509,9.74466,-0.216762,-0.0978298,8.73438,-0.25989,-0.00188957,7.60674,-0.702314,-0.0830042,11.7697,-0.00828079,-0.211262,6.52671,-0.39022,-0.0583555,5.46169,0.218041,-0.060089,3.47197,0.280783,0.0628499,4.50618,0.25017,-0.0166182
726.616,10.7687,-0.0875685,-0.12509,9.74466,-0.216762,-0.0978298,8.73438,-0.25989,-0.00188957,7.60674,-0.702314,-0.0830042,11.7697,-0.00828079,-0.211262,6.52671,-0.39022,-0.0583555,5.46169,0.218041,-0.060089,3.47197,0.280783,0.0628499,4.50618,0.25017,-0.0166182
727.712,9.74795,-0.186948,-0.0891812,10.7718,-0.0844242,-0.105797,8.73388,-0.268932,-0.0060448,7.61552,-0.648851,-0.0870233,11.7704,-0.0167282,-0.207293,6.53884,-0.438396,-0.0552389,5.47262,0.25973,-0.0598242,3.47197,0.280783,0.0628499,4.5022,0.212735,-0.0266692
729.424,9.74795,-0.186948,-0.0891812,10.7718,-0.0844242,-0.105797,8.73388,-0.268932,-0.0060448,7.61552,-0.648851,-0.0870233,11.7704,-0.0167282,-0.207293,6.53884,-0.438396,-0.0552389,5.47262,0.25973,-0.0598242,3.47197,0.280783,0.0628499,4.5022,0.212735,-0.0266692
730.972,9.75039,-0.212486,-0.0779282,10.7718,-0.0844242,-0.105797,8.73388,-0.268932,-0.0060448,7.61661,-0.690087,-0.0792156,11.7704,-0.0167282,-0.207293,6.54852,-0.297447,-0.0712337,5.47244,0.281492,-0.0478167,3.47381,0.30556,0.0721486,4.50084,0.222517,-0.0252503
732.788,9.75039,-0.212486,-0.0779282,10.7718,-0.0844242,-0.105797,8.73055,-0.22817,-0.0144901,7.62314,-0.647687,-0.0623787,11.7704,-0.0167282,-0.207293,5.49637,0.238663,-0.0647537,6.55016,-0.271581,-0.0756576,4.50223,0.223061,-0.0296577,3.48153,0.347385,0.0751341
733.843,9.75039,-0.212486,-0.0779282,10.7718,-0.0844242,-0.105797,8.73608,-0.178897,-0.0106193,7.68097,-0.36754,-0.0498159,11.7695,-0.0361098,-0.212467,5.4979,0.262072,-0.064999,6.55043,-0.152519,-0.0712641,4.51033,0.262232,-0.0212627,3.48562,0.291842,0.0788936
734.808,9.75266,-0.28474,-0.0737045,10.7716,-0.130048,-0.0987492,8.73285,-0.220189,-0.0134027,7.67643,-0.399144,-0.061854,11.7695,-0.0361098,-0.212467,5.49577,0.213274,-0.0626801,6.54971,-0.227705,-0.0646922,4.51063,0.300164,-0.00419903,3.48235,0.28045,0.072107
736.516,9.75078,-0.277987,-0.0856899,10.7743,-0.13007,-0.0843702,8.73917,-0.161134,-0.0124786,7.68093,-0.355595,-0.0718137,11.77,-0.0475601,-0.21216,5.50025,0.177377,-0.065541,6.57002,-0.26757,-0.0467255,4.51721,0.277785,0.00650043,3.4818,0.249348,0.068018
737.524,9.75091,-0.258869,-0.0849992,8.7373,-0.172552,-0.0245188,10.775,-0.144963,-0.0821255,7.68056,-0.32291,-0.0790301,5.50467,0.231517,-0.0718855,11.7695,-0.0648493,-0.217065,3.48137,0.303627,0.0738029,6.57574,-0.297404,-0.0472135,4.54708,0.373424,0.0175028
738.54,9.7524,-0.219446,-0.0938041,8.73577,-0.189684,-0.0322673,10.7754,-0.130859,-0.0827505,7.67666,-0.338961,-0.0926515,5.51509,0.264918,-0.0736876,11.7706,-0.0490426,-0.212674,3.49425,0.315399,0.0788929,6.58587,-0.274231,-0.048502,4.54281,0.373234,0.0104695
739.54,9.7524,-0.219446,-0.0938041,8.73577,-0.189684,-0.0322673,10.7754,-0.130859,-0.0827505,7.67666,-0.338961,-0.0926515,5.51509,0.264918,-0.0736876,11.7706,-0.0490426,-0.212674,3.49425,0.315399,0.0788929,6.57882,-0.38794,-0.0508247,4.54281,0.373234,0.0104695
740.548,9.7524,-0.219446,-0.0938041,8.73915,-0.228182,-0.0245712,10.781,-0.167065,-0.059453,7.67666,-0.338961,-0.0926515,5.51295,0.328822,-0.0799858,11.7706,-0.0490426,-0.212674,3.49249,0.370428,0.0811658,6.57463,-0.337005,-0.0554813,4.54281,0.373234,0.0104695
741.544,9.75198,-0.191441,-0.0994012,8.74164,-0.212579,-0.0148344,10.7858,-0.125297,-0.0311049,7.69327,-0.295951,-0.056434,5.51912,0.284881,-0.0806563,11.7758,-0.0856337,-0.188518,3.49239,0.308838,0.0605724,6.57704,-0.38191,-0.0666726,4.54106,0.34937,-0.000959899
742.564,9.75198,-0.191441,-0.0994012,8.73937,-0.286712,-0.012161,10.7858,-0.125297,-0.0311049,7.69289,-0.328369,-0.0478107,5.52733,0.352033,-0.0882525,11.7758,-0.0856337,-0.188518,3.49022,0.310056,0.059552,6.57598,-0.416917,-0.0529347,4.54239,0.293527,0.0114371
