New mode =, AverageTreeModel , dataset_limit=,100,estimation_limit=,200,estimation_dist=,1,estimation_min_group_size=,15,threshold_hit=,0,threshold_distance=,0.5,hit_score=,1,miss_score=,-4,hit_position=,0.5,miss_position=,0.9,nearest_sum_n=,40,queue_sum_n=,2,input_coef_avg_best=,0,output_size_avg_best=,1,random_sample_coef=,0.4,input_size_avg_worst=,10,output_coef_avg_worst=,0.4
1428.04
1429.03
1430.56
1431.55
1432.6
1433.6
1434.61
1435.62
1436.62,0.537558,1.99334,0.0189975
1437.63,0.0140835,2.46545,0.0162719
1438.96,0.0140835,2.46545,0.0162719
1440.3,0.842347,2.19329,0.00627142
1441.31
1443.02
1444.39
1445.42
1446.43
1447.42,8.11187,-1.64784,-0.160855
1448.42,8.11187,-1.64784,-0.160855
1450.37,1.31134,-0.399818,-0.0580681
1451.5,2.59717,0.451275,-0.0308762
1452.52,2.94009,0.672809,-0.0628647
1453.55,2.94009,0.672809,-0.0628647
1454.54,9.13815,-0.383542,-0.136073,2.94009,0.672809,-0.0628647
1455.66,10.3202,-0.17139,-0.13683,2.94009,0.672809,-0.0628647
1456.67,9.66054,0.149048,-0.152933
1457.71,12.9229,-3.9802,0.0198702,8.68112,-0.391239,-0.102901
1458.93,6.51608,-1.38302,-0.178666,10.5532,-0.457144,-0.113324
1459.96,8.11083,-0.983903,-0.0893927
1460.94,8.87689,-1.24728,-0.0462137
1461.95,7.18222,-0.973104,-0.00691223
1464.22,7.01706,-0.985787,-0.030221
1466.52,6.77519,-0.884428,-0.0528135
1467.52,1.15462,5.06194,-0.0257455
1468.62,10.4381,-0.0366464,-0.233001
1469.63
1470.63
1471.61
1474.1,1.30742,-8.26669,0.0407128
1475.13
1476.13
1477.99
1479.05,1.30259,-10.8185,-0.00470596,5.70114,-7.24894,0.0838621
1480.26,3.85753,-1.16785,-0.0164867
1481.25,13.3316,1.18018,-0.148234,8.44439,0.215622,-0.140617
1482.34,8.44439,0.215622,-0.140617
1483.34,9.97725,0.829066,-0.158256
1484.33,9.93152,0.657033,-0.131869
1485.34,10.4886,-0.629883,-0.120888
1486.76,10.3452,-0.791569,-0.0862754
1487.94,9.08266,-0.104437,-0.0816791
1488.96,9.47027,0.105139,-0.0855832
1489.97,9.6833,0.644658,-0.0732283
1491,9.66684,0.935094,-0.083001
1491.99,9.828,1.1912,-0.0863841
1494.68,9.44452,0.620035,-0.085795
1495.7,8.81258,3.29078,-0.0500138
1496.86,8.47745,3.02577,-0.045553
1497.88,8.39049,0.286478,-0.175602
1498.87,8.08002,0.320476,-0.150497
1499.86,5.68658,2.26457,-0.178136,8.14947,1.16164,-0.284289
1500.86,5.68658,2.26457,-0.178136,8.14947,1.16164,-0.284289
1501.88,5.19745,2.33479,-0.161315
1503.18,5.19745,2.33479,-0.161315
1504.32,0.366535,-5.3849,-0.0440639
1505.32,-1.06558,-1.54083,0.0685397,3.21226,2.89223,0.00251198
1506.34,-0.974703,-1.81602,0.060049,3.21226,2.89223,0.00251198
1507.32,-1.16548,-2.45801,0.0546702
1509.14,0.883395,-3.75276,-0.0370769
1510.14,3.97367,-6.9766,-0.0559224,-7.42655,-9.30264,0.154554
1511.64
1512.87
1513.87,-1.85738,-4.468,-0.033258
1514.86,-1.44544,-2.24019,-0.0917241
1515.88,8.572,-1.1766,-0.0756037,-0.557676,-1.64507,-0.0532417
1516.89,8.90841,-1.02977,-0.0275513,0.0194077,-1.18184,-0.0441309
1517.99,9.53508,-1.47043,-0.0428249
1519.03,9.74426,-1.11932,-0.0768965
1520.04,10.1355,-0.459849,-0.0578834
1521.04,8.03743,-0.316508,-0.106523
1522.08,9.43524,0.152434,-0.132988
1523.08,9.30954,0.169752,-0.126551
1525.3,7.72749,-0.0672703,-0.0997852
1526.46,6.40344,-1.52475,-0.0121076
1527.69,5.92444,-0.678004,-0.0529463
1528.92,5.92444,-0.678004,-0.0529463
1530.54,5.68099,-0.393636,-0.0362612
1531.56,4.52038,0.354886,-0.06604
1532.59,3.89111,0.613987,-0.0837856
1533.85,3.13876,0.939513,-0.0732018
1534.87,2.69197,1.06986,-0.094168
1535.85,2.69197,1.06986,-0.094168
1537.22,2.2638,1.0304,-0.0568293
1538.23,2.20934,0.966857,-0.0494784
1539.25,7.11434,-0.85971,-0.0383713,2.20934,0.966857,-0.0494784
1540.25,2.26191,-0.767128,-0.047517,6.26915,-1.31487,0.00394131
1541.24,7.03423,-1.17893,-0.0272684,2.30854,-0.46458,-0.0537124
1542.26,6.26915,-1.31487,0.00394131,2.62477,2.61695,-0.0146065
1543.25,3.25273,2.68856,-0.0307581,6.40252,-1.30965,0.00845838
1544.75,4.88603,4.42697,0.0658674
1545.75
1546.93
1547.98,7.44713,-0.857583,0.032783
1549.71,7.66376,-0.679061,0.0116998,4.40552,1.37771,-0.10168
1550.72,9.82727,0.471458,-0.0609138,6.99317,-3.33967,0.0147185
1552.33,8.83341,-0.510986,-0.0627437
1553.62,8.83341,-0.510986,-0.0627437
1554.98,9.25797,-0.827809,-0.0872033
1556.52,8.63108,-1.13109,-0.0134487
1557.77,8.94179,-1.12289,-0.0215028
1559.91
1561.03,12.111,6.79964,-0.0521267
1563.45,4.94392,-1.56203,-0.119645
1564.96,5.40076,-1.42355,-0.0564845
1565.97,4.22058,-2.45318,-0.027757
1566.96,4.7762,-2.116,-0.0381757
1568.31,4.29706,-2.48165,-0.0274997
1569.28,4.28161,-2.93397,-0.0167256
1570.3,4.14074,-2.93861,-0.0124834
1571.34,4.57037,-3.20765,-0.0372736
1572.63,4.90939,-5.80016,-0.088342
1573.66,11.2523,-7.90838,-0.0381008,12.2459,3.40741,-0.181624
1575.01,12.2459,3.40741,-0.181624
1576,10.4137,0.692897,-0.150315
1577.03,9.49772,0.384624,-0.151823
1578.02,9.39289,0.454707,-0.120031
1579.04,8.38775,-1.47319,-0.0997839
1580.1,8.87984,-0.0982056,-0.118408
1581.1,9.55535,0.363529,-0.130308
1582.12,8.98575,0.917761,-0.117894
1583.3,8.99086,0.934545,-0.145869
1584.33,7.14375,1.52755,-0.204537
