New mode =, SurroundingModel , dataset_limit=,2500,estimation_limit=,300,estimation_dist=,0.8,estimation_min_group_size=,15,threshold_hit=,0,threshold_distance=,0.5,hit_score=,1,miss_score=,-4,hit_position=,0.5,miss_position=,0.9,nearest_sum_n=,2,queue_sum_n=,1,input_coef_avg_best=,0.1,output_size_avg_best=,0,random_sample_coef=,0.4,input_size_avg_worst=,1500,output_coef_avg_worst=,0
1378.03
1379.02
1380.01
1381.05
1382.8
1450.78,2.67284,4.0023,-0.0564272,1.1577,-5.50922,-0.191365,-0.914431,-8.29759,-0.107611,-1.92846,-10.4887,-0.0705318
1451.74,2.67284,4.0023,-0.0564272,1.18495,-5.5307,-0.187315,-0.914431,-8.29759,-0.107611,-1.92846,-10.4887,-0.0705318
1453.14,2.67869,4.15163,-0.0645295,1.1577,-5.50922,-0.191365,-0.914431,-8.29759,-0.107611,-1.99223,-10.309,-0.0848854
1454.79,2.48759,4.07944,-0.0405927,1.1857,-5.5509,-0.181802,-1.06878,-9.80396,-0.171227
1457.06,2.60803,3.95255,-0.0560705,1.15765,-5.52908,-0.18589,-1.06341,-9.63647,-0.15808
1458.03,2.48759,4.07944,-0.0405927,1.1857,-5.5509,-0.181802,-1.06878,-9.80396,-0.171227
1459.06,2.5997,3.93385,-0.056178,1.28068,-5.54386,-0.175087,-1.08278,-9.66507,-0.148435
1460.13,2.59278,3.94641,-0.0622746,1.12956,-5.53361,-0.18325,-1.06931,-9.65468,-0.159344
1461.25,2.59278,3.94641,-0.0622746,1.10238,-5.50722,-0.182371,-1.33415,-9.80601,-0.131334
1462.25,2.68273,4.34151,-0.0596953,1.09448,-5.5212,-0.181633,-1.28309,-8.85584,-0.0891734
1465.28,2.84123,4.27242,-0.0726744,1.10238,-5.50722,-0.182371,-1.35909,-10.0015,-0.147994
1466.31,2.8522,4.40493,-0.0565358,0.269168,-6.72569,-0.145489
1467.29,2.85442,4.27514,-0.0653745,0.313911,-6.67876,-0.15626
1468.3,2.85109,4.29193,-0.0773291,0.305489,-6.67255,-0.16153
1469.36,2.80748,4.2907,-0.0716715,0.7276,-6.18718,-0.173002
1470.36,2.91535,4.29953,-0.0811585,0.998652,-5.66135,-0.183252,-1.0553,-9.0854,-0.144018
1472.19,2.89154,4.33212,-0.0820363,-0.215199,-6.86077,-0.146853,1.87802,-5.15055,-0.178198
1473.21,2.92027,4.32471,-0.0874109,-0.19411,-6.44332,-0.142727,1.64347,-5.06889,-0.260434,-0.792575,-8.94124,-0.192346
1475.38,2.87279,4.34805,-0.084723,-0.229795,-6.86703,-0.141019,1.58298,-4.99154,-0.252372
1476.84,2.92027,4.32471,-0.0874109,-0.19411,-6.44332,-0.142727,1.64347,-5.06889,-0.260434,-0.841834,-8.9842,-0.179134
1477.88,2.8864,4.3404,-0.0889232,-0.230421,-6.85391,-0.145038,1.60234,-5.00517,-0.258406
1478.91,2.87927,4.3401,-0.0908137,-0.227686,-6.46138,-0.137439,1.62512,-5.03164,-0.253591
1479.92,2.93599,4.27164,-0.0906788,-0.227686,-6.46138,-0.137439,1.62512,-5.03164,-0.253591
1481.12,2.81457,4.3843,-0.0806611,-0.227686,-6.46138,-0.137439,1.62512,-5.03164,-0.253591
1482.38,2.74464,4.5542,-0.0567793,-0.305626,-6.43877,-0.131596,1.57,-5.06904,-0.270893
1483.41,2.76536,4.20579,-0.0564559,-0.305626,-6.43877,-0.131596,1.6042,-5.08779,-0.262236
1484.37,2.7768,4.21076,-0.047993,-0.250471,-6.40939,-0.128796,1.6042,-5.08779,-0.262236
1486.24,2.78479,4.33184,-0.0570191,-0.362486,-6.48532,-0.11165,1.51711,-4.96708,-0.268685
1487.24,2.77936,4.40161,-0.0469694,-0.365159,-6.48793,-0.0969674,1.50147,-4.91501,-0.27585
1488.23,2.83047,4.30137,-0.0604342,-0.365159,-6.48793,-0.0969674,1.50147,-4.91501,-0.27585
1489.27,2.57895,4.69025,-0.0373219,-0.331131,-6.50307,-0.105819,1.74971,-5.45166,-0.161978
1490.28,2.72995,4.38544,-0.064635,1.72798,-5.44313,-0.186863
1491.28,2.67013,4.58259,-0.0470145,1.06452,-3.74578,-0.221159,5.01437,-0.829966,0.0618646
1492.61,2.6366,4.3273,-0.0392584,-0.236047,-6.8075,-0.129144,1.44985,-4.87665,-0.337589,5.08675,-0.900097,0.070485
1493.57,2.67555,4.59501,-0.0469145,-0.199202,-6.47047,-0.122438,1.06452,-3.74578,-0.221159,5.01437,-0.829966,0.0618646
1494.7,2.63771,4.30472,-0.0359606,-0.236047,-6.8075,-0.129144,1.44985,-4.87665,-0.337589,5.08675,-0.900097,0.070485
1496.64,2.69535,4.59572,-0.045267,-0.199202,-6.47047,-0.122438,1.03721,-3.57622,-0.208806,5.08776,-0.926937,0.0637953
1497.62,2.77212,4.45956,-0.0525101,-0.283324,-6.44617,-0.11399,0.705059,-1.51352,-0.0468952
1498.67,2.81729,4.45429,-0.0584435,-0.283324,-6.44617,-0.11399,0.705059,-1.51352,-0.0468952,0.894313,-3.71572,-0.43095
1499.71,2.82361,4.36882,-0.0578688,-0.219328,-6.41337,-0.109642,0.25516,-1.79662,-0.117308,0.843347,-3.73263,-0.447933
1500.64,2.82127,4.38254,-0.0581969,-0.313752,-6.49409,-0.0990666,0.672698,-1.52195,-0.0652376,0.843347,-3.73263,-0.447933
1501.72,2.806,4.36876,-0.0561286,0.672505,-6.0741,-0.130901
1502.95,2.80348,4.38286,-0.0564539,0.675309,-5.57701,-0.207997
1504.07,2.85041,4.37106,-0.0660371,-0.184462,-6.7579,-0.0711646,1.41557,-4.67525,-0.355246
1505.28,2.79144,4.24109,-0.039075,0.530405,-6.08314,-0.202486
1506.33,2.82734,4.40842,-0.0668756,-0.0208319,-6.89752,-0.122376,1.40362,-4.64268,-0.368446
1507.34,2.76623,4.30539,-0.0385486,0.503344,-6.14155,-0.201836
1508.38,2.81399,4.2096,-0.0585446,0.554185,-6.09409,-0.217171,0.320121,-1.37844,-0.0207954
1509.48,2.91892,4.2252,-0.0608973,0.570483,-6.07315,-0.211222,0.324267,-1.44091,-0.00924381
1510.46,2.85574,4.18675,-0.0633393,0.603896,-5.94575,-0.203794,0.365092,-1.36908,-0.00313595
1511.29,2.74695,4.13194,-0.0651216,0.606702,-6.00945,-0.196072,0.324267,-1.44091,-0.00924381
1512.45,2.7339,4.089,-0.0576288,0.604201,-5.9016,-0.193518,0.369744,-1.2888,-0.00598048
1514.38,2.77676,4.07747,-0.0641626,0.52715,-5.8405,-0.196322,0.769679,-1.42527,-0.0515642
1515.57,2.77172,4.07906,-0.0619702,0.52715,-5.8405,-0.196322,0.69841,-1.40034,-0.037829
1517.48,2.80418,4.01139,-0.0636882,0.361551,-6.18913,-0.113873,0.69841,-1.40034,-0.037829
1518.17,2.69969,4.11672,-0.050873,0.473771,-6.21598,-0.103593,0.636148,-1.40462,-0.0274909
1519.22,2.72441,4.08021,-0.0521224,0.530388,-6.17923,-0.0927635,0.646237,-1.37926,-0.0417348
1520.22,2.72586,4.0962,-0.0492796,0.371135,-6.28628,-0.0958828,0.646237,-1.37926,-0.0417348
1521.24,2.71287,4.08427,-0.050887,0.357704,-6.27992,-0.100134,0.62995,-1.33485,-0.0475568
1522.2,2.71527,4.12045,-0.0514144,0.548415,-6.20956,-0.137543,0.363458,-1.2781,-0.0294117
1524.55,2.72138,4.07242,-0.0456878,0.485359,-6.20622,-0.125469,0.62995,-1.33485,-0.0475568
1525.42,2.76305,4.11601,-0.0488383,0.496048,-6.22298,-0.133351,0.357654,-1.28536,-0.027215
1526.45,2.73202,4.10136,-0.0504078,0.477923,-6.22943,-0.138447,0.357654,-1.28536,-0.027215
1528.14,2.76559,4.07945,-0.0534053,-0.196409,-6.61576,-0.0817857,1.37217,-3.51313,-0.388566,0.357654,-1.28536,-0.027215
1529.4,2.76257,4.06771,-0.057506,0.433154,-6.23994,-0.152836,1.23164,-3.45292,-0.401062
1531.36,2.84312,3.98353,-0.0644031,-0.201485,-6.60192,-0.0926349,0.538629,-1.36831,-0.0367118
1531.64,2.80921,3.99863,-0.0634429,-0.0484198,-6.83955,-0.13345,1.9187,-5.39574,-0.271129,0.601179,-1.27915,-0.00569997
1532.74,2.81936,4.00067,-0.063096,0.36862,-6.47495,-0.141773,0.601179,-1.27915,-0.00569997
1533.6,2.78612,3.96503,-0.0632774,0.280097,-6.54373,-0.146731,0.524206,-1.26451,0.00746848
1534.79,2.79112,4.03134,-0.0533219,0.251734,-6.527,-0.129415,0.712878,-1.36173,-0.00663412,1.33247,-3.47914,-0.40884
1535.94,2.75366,4.01633,-0.0507396,0.16434,-6.49504,-0.125225,0.767527,-1.39398,-0.0292947
1536.64,2.76079,4.02868,-0.045732,0.345408,-6.4753,-0.132609,0.712878,-1.36173,-0.00663412
1538.27,2.76846,4.007,-0.0502837,0.173909,-6.34236,-0.122745,0.884798,-2.43921,-0.202104
1538.74,2.7403,4.02422,-0.0526189,0.116215,-6.32254,-0.121805,0.93614,-1.58026,-0.0877775
1540.38,2.74859,4.05409,-0.0524568,0.173909,-6.34236,-0.122745
1541.39,2.73834,4.04099,-0.0528895,0.187954,-6.34945,-0.121081
1542.45,2.75981,3.97872,-0.0566578,0.188424,-6.31681,-0.123502,0.818419,-1.34136,-0.0777089
1543.39,2.77911,4.00158,-0.0533324,0.236494,-6.38595,-0.117301,0.736837,-1.30422,-0.0627608
1544.5,2.76266,3.94699,-0.0579008,0.238711,-6.3495,-0.119968,0.736837,-1.30422,-0.0627608
1545.53,2.79801,4.11784,-0.0512459,0.238711,-6.3495,-0.119968,0.736837,-1.30422,-0.0627608
1546.62,2.83559,3.99154,-0.0648225,0.159686,-6.36273,-0.121573,-1.81356,-8.70677,0.0277074
1547.46,2.89935,3.83606,-0.0697383,0.118371,-6.28963,-0.101066,-1.90942,-8.67718,0.0256379
1549.46,2.89702,3.84627,-0.0741155,0.143624,-6.3139,-0.0991411,-2.03472,-8.76624,0.0434899
1550.58,2.81178,3.86733,-0.0602643,0.169101,-6.30332,-0.0983579,-2.08077,-8.77916,0.0233188
1551.98,2.81178,3.86733,-0.0602643,0.169557,-6.42835,-0.105857,-2.05545,-8.78434,0.0158904
1554.4,2.81805,3.94265,-0.0731152,-0.510824,-7.1437,-0.0808894,0.849881,-3.60036,-0.406344
1554.89,2.78078,3.92904,-0.0635669,-0.491057,-7.13254,-0.0804412,0.849881,-3.60036,-0.406344
1555.9,2.81488,3.95721,-0.0736887,-0.470084,-7.09352,-0.0871402,0.807821,-3.66191,-0.37646
1556.76,2.93437,3.97026,-0.0728319,-0.437877,-7.07749,-0.0865328,0.807821,-3.66191,-0.37646
1557.98,2.96874,3.95087,-0.0738544,-0.403239,-7.02704,-0.0912054,0.807821,-3.66191,-0.37646
1558.91,2.93623,3.9587,-0.0732453,-0.302345,-6.95754,-0.0961608,0.757223,-3.68759,-0.368134
1559.76,2.97544,3.87557,-0.0723574,0.111427,-6.4254,-0.117752,-2.07548,-8.8087,0.0218014,0.827886,-3.6465,-0.384005
1560.91,2.94782,3.87225,-0.0726502,0.111427,-6.4254,-0.117752,-1.94823,-8.86098,0.0224123,0.779429,-3.73122,-0.377664
1561.78,2.97245,3.86898,-0.0749922,0.111427,-6.4254,-0.117752,-2.04025,-8.86617,0.0244913,0.827886,-3.6465,-0.384005
1562.76,2.98235,3.84978,-0.0736582,0.0980778,-6.43962,-0.101121,-1.94823,-8.86098,0.0224123,0.772218,-3.67442,-0.375109
1563.96,2.95522,3.87957,-0.0747618,0.107473,-6.46551,-0.0985183,-1.94823,-8.86098,0.0224123,0.772218,-3.67442,-0.375109
1565.16,2.92319,3.83595,-0.0670873,0.149819,-6.40655,-0.0847836,-2.06922,-8.8488,0.0418066,0.736258,-3.68064,-0.352756
1566.7,2.88773,3.84719,-0.072286,0.0431898,-6.46358,-0.0934254,-2.06922,-8.8488,0.0418066
1567.84,2.89229,3.82963,-0.069468,-0.0127417,-6.38038,-0.0804006,-2.006,-8.83936,0.0295676,0.757989,-3.75174,-0.39973
1568.76,2.90308,3.81775,-0.0780655,-0.312221,-6.88731,-0.0745367,0.705712,-3.63219,-0.31806
1570.29,2.95407,3.8567,-0.0817452,-0.580944,-7.18903,-0.0775673,0.726667,-3.66767,-0.353672
1570.98,2.95407,3.8567,-0.0817452,-0.670258,-7.40066,-0.0620824,0.742149,-3.69473,-0.362875
1572.84,2.94583,3.84421,-0.0796431,-0.662078,-7.38242,-0.0640484,0.742149,-3.69473,-0.362875
1573.72,2.94341,3.81382,-0.077556,-0.705377,-7.38156,-0.0679527,0.742149,-3.69473,-0.362875
1575.24,2.99193,3.78833,-0.0787077,-0.672367,-7.3264,-0.0675366,0.738557,-3.70819,-0.377346
1575.98,2.91596,3.81685,-0.0710529,-0.439873,-7.22422,-0.091953,0.740713,-3.73044,-0.348257
1577.16,2.95061,3.72079,-0.0716289,0.0299137,-6.54806,-0.117023,0.757753,-3.8299,-0.345096,-1.90931,-9.38472,-0.0185699
1578.88,2.81809,3.80017,-0.0567269,-0.0372048,-6.50694,-0.107033,0.757753,-3.8299,-0.345096,-2.04511,-9.07423,0.0198221
1580.01,2.76271,3.7172,-0.0314838,-0.0192879,-6.49667,-0.10284,0.804574,-3.86184,-0.323111,-1.88023,-9.41328,-0.000663227
1581.06,2.87267,3.81544,-0.0434434,-0.0354871,-6.49906,-0.107242,-1.91797,-9.5255,0.00026727,0.804574,-3.86184,-0.323111
1583.97,2.88754,3.8526,-0.0338665,0.00637208,-6.47057,-0.0995378,0.804574,-3.86184,-0.323111,-1.89289,-9.5359,-0.00673919
1584.64,2.87267,3.81544,-0.0434434,0.0103126,-6.53554,-0.113488,0.738994,-3.83799,-0.31013,-1.89289,-9.5359,-0.00673919
1585.82,2.82636,3.87859,-0.0470496,-0.144717,-6.61743,-0.114792,-1.99605,-9.27978,0.0125285,0.738994,-3.83799,-0.31013
1587.55,2.84312,3.86683,-0.0441694,0.0149559,-6.48583,-0.103904,0.804574,-3.86184,-0.323111,-1.86899,-9.53568,-0.0301869
1588.46,2.82636,3.87859,-0.0470496,-0.137911,-6.65515,-0.105866,0.738994,-3.83799,-0.31013,-2.00735,-9.33048,-0.00203544
1590.23,2.91485,3.86591,-0.0441045,-0.129909,-6.63067,-0.100564,0.788104,-3.87989,-0.345138,-1.94472,-9.30426,-0.0219796
1592.26,2.94757,3.86773,-0.0413608,-0.138709,-6.61791,-0.103506,0.788104,-3.87989,-0.345138,-1.94472,-9.30426,-0.0219796
1593.37,2.88682,3.90969,-0.046677,-0.129909,-6.63067,-0.100564,0.743137,-3.8768,-0.366322
1594.28,2.85965,3.87462,-0.0368909,-0.158014,-6.61761,-0.108123,0.673888,-3.84965,-0.3497
1595.18,2.85804,3.92017,-0.0211197,-0.157701,-6.61885,-0.114409,0.609316,-3.74604,-0.347284
1596.19,2.84384,3.93042,-0.00822788,0.0282374,-6.56999,-0.103942,0.609316,-3.74604,-0.347284
1597.29,2.88723,3.89516,-0.0129207,0.0269361,-6.61582,-0.115611,0.609316,-3.74604,-0.347284
1598.89,2.85773,3.88039,-0.0236381,0.026234,-6.63473,-0.0994049
1600.83,2.87783,3.87329,-0.0257924,0.0336341,-6.61348,-0.104033
1602.07,2.87783,3.87329,-0.0257924,0.0430213,-6.61716,-0.101246
1603.12,2.85482,3.8819,-0.0236051,-0.117668,-6.68638,-0.102469
1604.53,2.83808,3.89883,-0.0166541,0.065938,-6.69914,-0.124098
1605.43,2.75856,3.95185,-0.0140477,0.0659753,-6.71167,-0.128035
1606.38,2.80951,3.9859,-0.00523891,0.041778,-6.68847,-0.118467
1607.99,2.7853,4.00329,-0.00217751,0.0619089,-6.71275,-0.12664
1608.9,2.82811,3.96281,-0.002201,0.0177082,-6.65021,-0.114072
1610.51,2.71174,4.08376,0.00713877,0.0406088,-6.67599,-0.129152
1611.37,2.68029,4.07544,0.00275798,0.013133,-6.64119,-0.117847
1612.54,2.71322,4.16081,-0.0234887,-0.100335,-6.63744,-0.0985
1613.69,2.70941,4.17284,-0.0215643,-0.117549,-6.62478,-0.105966
1614.56,2.70845,4.14402,-0.0219678,-0.100335,-6.63744,-0.0985
1616.06,2.7097,4.17483,-0.0238262,-0.117549,-6.62478,-0.105966
1617.99,2.85032,4.20565,-0.0279317,-0.133288,-6.61207,-0.103446
1621.32,2.93805,4.23087,-0.0275174,-0.105635,-6.62793,-0.105636
1622.09,2.93546,4.24886,-0.0230553,-0.105635,-6.62793,-0.105636
1623.07,2.88093,4.21449,-0.0223164,-0.0947607,-6.63118,-0.101707
1624.17,2.8438,4.20616,-0.0268238,-0.0947607,-6.63118,-0.101707
1625.21,2.89284,4.21226,-0.0339595,-0.098015,-6.62939,-0.100804
1626.23,2.88557,4.21537,-0.0348857,-0.103144,-6.63016,-0.109344
1627.24,2.96157,4.18896,-0.0382358,-0.0963411,-6.62427,-0.105903
1628.46,2.98997,4.09457,-0.0178792,-0.0997152,-6.63988,-0.116421
1630.08,2.98482,4.06359,-0.0238179,-0.0974345,-6.64318,-0.112823
1631.33,2.99759,4.05087,-0.0206607,-0.101394,-6.63371,-0.121364
1631.99,3.00028,4.07359,-0.0242295,-0.0974345,-6.64318,-0.112823
1633.5,3.0187,4.05579,-0.0201435,-0.101394,-6.63371,-0.121364
1634.91,3.10394,4.04891,-0.0290028,-0.0879988,-6.64031,-0.11405
1636.33,3.0939,4.04718,-0.0274076,-0.0991286,-6.63689,-0.117857
1637.11,3.07276,4.1431,-0.0398183,-0.114905,-6.64248,-0.11516
1639.29,3.17307,4.15295,-0.0602385,-0.0866116,-6.59896,-0.114624
1640.51,3.13529,4.17612,-0.0542014,-0.0687731,-6.63198,-0.109634
1641.41,3.02193,4.12122,-0.0536316,-0.0953004,-6.61539,-0.107404
1642.51,2.99613,4.10782,-0.046178,-0.0954873,-6.60662,-0.114386
1643.27,3.00389,4.14716,-0.0528885,-0.103055,-6.61039,-0.111086
1644.31,3.01996,4.13481,-0.048841,-0.0952334,-6.61447,-0.108082
1646.15,3.10804,4.27815,-0.061554,-0.101406,-6.61813,-0.106273
1646.93,2.96941,4.21867,-0.0568314,-0.113595,-6.59935,-0.110751
1648.61,3.00581,4.19611,-0.060712,-0.113595,-6.59935,-0.110751
1649.6,2.98572,4.2866,-0.0644956,-0.119809,-6.58741,-0.110174
1650.34,3.00851,4.2644,-0.063042,-0.117454,-6.57054,-0.119546
